ESCRUTINIO PROVISORIO: Elecciones Primarias Abiertas Provinciales del 22 de Mayo de 2011                                                                                  
Escrutado:100,00%   -   Fecha y Hora de cierre: 23/05/2011 - 06:36                                                                                                        
                                                                                                                                                                          
Cargo: DIPUTADOS PROVINCIALES - detalle por SECCIONALES DE ROSARIO                                                                                                        
                                                                                                                                                                          
Fecha;Depto;Nombre Departamento;Localidad;Nombre Localidad;Tipo Loc;Cargo;Partido;Nombre Partido;Nombre Candidato;Votos;Porcentaje;                                       
2011/05/22;13;ROSARIO;304 ;;CIRC.S;DIPUTADOS PROVINCIALES;0058;DEMOCRATA CRISTIANO;;0000036;100,00                                                                        
2011/05/22;13;ROSARIO;304 ;;CIRC.S;DIPUTADOS PROVINCIALES;    ;Votos en Blanco;;0000232;  6,70                                                                            
2011/05/22;13;ROSARIO;304 ;;CIRC.S;DIPUTADOS PROVINCIALES;    ;Votos Anulados;;0000193;  5,58                                                                             
2011/05/22;13;ROSARIO;304 ;;CIRC.S;DIPUTADOS PROVINCIALES;    ;Votos Recurridos;;0000001;  0,03                                                                           
2011/05/22;13;ROSARIO;304 ;;CIRC.S;DIPUTADOS PROVINCIALES;    ;Votos Impugnados;;0000000;  0,00                                                                           
2011/05/22;13;ROSARIO;304 ;;CIRC.S;DIPUTADOS PROVINCIALES;    ;Votos Fuerza de Seguridad;;0000013;  0,38                                                                  
2011/05/22;13;ROSARIO;304 ;;CIRC.S;DIPUTADOS PROVINCIALES;    ;Votos Electores Observados;;0000000;  0,00                                                                 
2011/05/22;13;ROSARIO;304 ;;CIRC.S;DIPUTADOS PROVINCIALES;    ;Total de votos emitidos;;0003461;  0,00                                                                    
2011/05/22;13;ROSARIO;305 ;;CIRC.S;DIPUTADOS PROVINCIALES;0001;PARTIDO AUTONOMISTA;;0000004;100,00                                                                        
2011/05/22;13;ROSARIO;305 ;;CIRC.S;DIPUTADOS PROVINCIALES;0002;UNION PRO FEDERAL;;0000250;100,00                                                                          
2011/05/22;13;ROSARIO;305 ;;CIRC.S;DIPUTADOS PROVINCIALES;0003;FRENTE SANTA FE PARA TODOS;;0000481; 66,81                                                                 
2011/05/22;13;ROSARIO;305 ;;CIRC.S;DIPUTADOS PROVINCIALES;0003;FRENTE SANTA FE PARA TODOS;;0000144; 20,00                                                                 
2011/05/22;13;ROSARIO;305 ;;CIRC.S;DIPUTADOS PROVINCIALES;0003;FRENTE SANTA FE PARA TODOS;;0000041;  5,69                                                                 
2011/05/22;13;ROSARIO;305 ;;CIRC.S;DIPUTADOS PROVINCIALES;0003;FRENTE SANTA FE PARA TODOS;;0000032;  4,44                                                                 
2011/05/22;13;ROSARIO;305 ;;CIRC.S;DIPUTADOS PROVINCIALES;0003;FRENTE SANTA FE PARA TODOS;;0000013;  1,81                                                                 
2011/05/22;13;ROSARIO;305 ;;CIRC.S;DIPUTADOS PROVINCIALES;0003;FRENTE SANTA FE PARA TODOS;;0000009;  1,25                                                                 
2011/05/22;13;ROSARIO;305 ;;CIRC.S;DIPUTADOS PROVINCIALES;0004;FRENTE PROGRESISTA, CIVICO Y SOCIAL;;0000811; 50,59                                                        
2011/05/22;13;ROSARIO;305 ;;CIRC.S;DIPUTADOS PROVINCIALES;0004;FRENTE PROGRESISTA, CIVICO Y SOCIAL;;0000384; 23,96                                                        
2011/05/22;13;ROSARIO;305 ;;CIRC.S;DIPUTADOS PROVINCIALES;0004;FRENTE PROGRESISTA, CIVICO Y SOCIAL;;0000168; 10,48                                                        
2011/05/22;13;ROSARIO;305 ;;CIRC.S;DIPUTADOS PROVINCIALES;0004;FRENTE PROGRESISTA, CIVICO Y SOCIAL;;0000130;  8,11                                                        
2011/05/22;13;ROSARIO;305 ;;CIRC.S;DIPUTADOS PROVINCIALES;0004;FRENTE PROGRESISTA, CIVICO Y SOCIAL;;0000081;  5,05                                                        
2011/05/22;13;ROSARIO;305 ;;CIRC.S;DIPUTADOS PROVINCIALES;0004;FRENTE PROGRESISTA, CIVICO Y SOCIAL;;0000029;  1,81                                                        
2011/05/22;13;ROSARIO;305 ;;CIRC.S;DIPUTADOS PROVINCIALES;0005;MOV. INDEPENDIENTE, JUSTICIA Y DIGNIDAD;;0000006;100,00                                                    
2011/05/22;13;ROSARIO;305 ;;CIRC.S;DIPUTADOS PROVINCIALES;0006;PARTIDO OBRERO;;0000013;100,00                                                                             
2011/05/22;13;ROSARIO;305 ;;CIRC.S;DIPUTADOS PROVINCIALES;0020;MOVIMIENTO PROYECTO SUR;;0000215;100,00                                                                    
