ESCRUTINIO PROVISORIO: Elecciones Primarias Abiertas Provinciales del 22 de Mayo de 2011                                                                                  
Escrutado:100,00%   -   Fecha y Hora de cierre: 23/05/2011 - 06:36                                                                                                        
                                                                                                                                                                          
Cargo: SENADOR PROVINCIAL - detalle por SECCIONALES DE ROSARIO                                                                                                            
                                                                                                                                                                          
Fecha;Depto;Nombre Departamento;Localidad;Nombre Localidad;Tipo Loc;Cargo;Partido;Nombre Partido;Nombre Candidato;Votos;Porcentaje;                                       
2011/05/22;13;ROSARIO;304 ;;DEPTO ;SENADOR PROVINCIAL;0005;MOV. INDEPENDIENTE, JUSTICIA Y DIGNIDAD;;0000002;100,00                                                        
2011/05/22;13;ROSARIO;304 ;;DEPTO ;SENADOR PROVINCIAL;0006;PARTIDO OBRERO;;0000030;100,00                                                                                 
2011/05/22;13;ROSARIO;304 ;;DEPTO ;SENADOR PROVINCIAL;0020;MOVIMIENTO PROYECTO SUR;;0000069;100,00                                                                        
2011/05/22;13;ROSARIO;304 ;;DEPTO ;SENADOR PROVINCIAL;0038;POLITICA ABIERTA P LA INTEGRIDAD SOCIAL;;0000011;100,00                                                        
2011/05/22;13;ROSARIO;304 ;;DEPTO ;SENADOR PROVINCIAL;0053;PARTIDO DE LOS TRABAJADORES SOCIALISTAS;;0000014;100,00                                                        
2011/05/22;13;ROSARIO;304 ;;DEPTO ;SENADOR PROVINCIAL;0056;NACIONALISTA CONSTITUCIONAL UNIR;;0000009;100,00                                                               
2011/05/22;13;ROSARIO;304 ;;DEPTO ;SENADOR PROVINCIAL;0058;DEMOCRATA CRISTIANO;;0000029;100,00                                                                            
2011/05/22;13;ROSARIO;304 ;;DEPTO ;SENADOR PROVINCIAL;    ;Votos en Blanco;;0000203;  5,87                                                                                
2011/05/22;13;ROSARIO;304 ;;DEPTO ;SENADOR PROVINCIAL;    ;Votos Anulados;;0000170;  4,91                                                                                 
2011/05/22;13;ROSARIO;304 ;;DEPTO ;SENADOR PROVINCIAL;    ;Votos Recurridos;;0000002;  0,06                                                                               
2011/05/22;13;ROSARIO;304 ;;DEPTO ;SENADOR PROVINCIAL;    ;Votos Impugnados;;0000000;  0,00                                                                               
2011/05/22;13;ROSARIO;304 ;;DEPTO ;SENADOR PROVINCIAL;    ;Votos Fuerza de Seguridad;;0000013;  0,38                                                                      
2011/05/22;13;ROSARIO;304 ;;DEPTO ;SENADOR PROVINCIAL;    ;Votos Electores Observados;;0000000;  0,00                                                                     
2011/05/22;13;ROSARIO;304 ;;DEPTO ;SENADOR PROVINCIAL;    ;Total de votos emitidos;;0003461;  0,00                                                                        
2011/05/22;13;ROSARIO;305 ;;DEPTO ;SENADOR PROVINCIAL;0001;PARTIDO AUTONOMISTA;;0000004;100,00                                                                            
2011/05/22;13;ROSARIO;305 ;;DEPTO ;SENADOR PROVINCIAL;0002;UNION PRO FEDERAL;;0000251;100,00                                                                              
2011/05/22;13;ROSARIO;305 ;;DEPTO ;SENADOR PROVINCIAL;0003;FRENTE SANTA FE PARA TODOS;;0000240; 58,11                                                                     
2011/05/22;13;ROSARIO;305 ;;DEPTO ;SENADOR PROVINCIAL;0003;FRENTE SANTA FE PARA TODOS;;0000065; 15,74                                                                     
2011/05/22;13;ROSARIO;305 ;;DEPTO ;SENADOR PROVINCIAL;0003;FRENTE SANTA FE PARA TODOS;;0000062; 15,01                                                                     
2011/05/22;13;ROSARIO;305 ;;DEPTO ;SENADOR PROVINCIAL;0003;FRENTE SANTA FE PARA TODOS;;0000017;  4,12                                                                     
2011/05/22;13;ROSARIO;305 ;;DEPTO ;SENADOR PROVINCIAL;0003;FRENTE SANTA FE PARA TODOS;;0000015;  3,63                                                                     
2011/05/22;13;ROSARIO;305 ;;DEPTO ;SENADOR PROVINCIAL;0003;FRENTE SANTA FE PARA TODOS;;0000009;  2,18                                                                     
2011/05/22;13;ROSARIO;305 ;;DEPTO ;SENADOR PROVINCIAL;0003;FRENTE SANTA FE PARA TODOS;;0000005;  1,21                                                                     
2011/05/22;13;ROSARIO;305 ;;DEPTO ;SENADOR PROVINCIAL;0004;FRENTE PROGRESISTA, CIVICO Y SOCIAL;;0001473; 70,99                                                            
2011/05/22;13;ROSARIO;305 ;;DEPTO ;SENADOR PROVINCIAL;0004;FRENTE PROGRESISTA, CIVICO Y SOCIAL;;0000492; 23,71                                                            
2011/05/22;13;ROSARIO;305 ;;DEPTO ;SENADOR PROVINCIAL;0004;FRENTE PROGRESISTA, CIVICO Y SOCIAL;;0000074;  3,57                                                            
