ESCRUTINIO PROVISORIO: Elecciones Primarias Abiertas Provinciales del 22 de Mayo de 2011                                                                                  
Escrutado:100,00%   -   Fecha y Hora de cierre: 23/05/2011 - 06:36                                                                                                        
                                                                                                                                                                          
Cargo: GOBERNADOR Y VICE - detalle por SECCIONALES DE ROSARIO                                                                                                             
                                                                                                                                                                          
Fecha;Depto;Nombre Departamento;Localidad;Nombre Localidad;Tipo Loc;Cargo;Partido;Nombre Partido;Nombre Candidato;Votos;Porcentaje;                                       
2011/05/22;13;ROSARIO;305 ;;CIRC.S;GOBERNADOR Y VICE;0004;FRENTE PROGRESISTA, CIVICO Y SOCIAL;BARLETTA MARIO DOMINGO;0000462; 24,60                                       
2011/05/22;13;ROSARIO;305 ;;CIRC.S;GOBERNADOR Y VICE;0004;FRENTE PROGRESISTA, CIVICO Y SOCIAL;GIUSTINIANI RUBEN HECTOR;0000377; 20,07                                     
2011/05/22;13;ROSARIO;305 ;;CIRC.S;GOBERNADOR Y VICE;0004;FRENTE PROGRESISTA, CIVICO Y SOCIAL;CACERES LUIS ALBERTO;0000008;  0,43                                         
2011/05/22;13;ROSARIO;305 ;;CIRC.S;GOBERNADOR Y VICE;0005;MOV. INDEPENDIENTE, JUSTICIA Y DIGNIDAD;CASTELLS RAUL ANIBAL;0000005;100,00                                     
2011/05/22;13;ROSARIO;305 ;;CIRC.S;GOBERNADOR Y VICE;0006;PARTIDO OBRERO;BLANCO CARLOS ALBERTO MARIA;0000013;100,00                                                       
2011/05/22;13;ROSARIO;305 ;;CIRC.S;GOBERNADOR Y VICE;    ;Votos en Blanco;;0000071;  2,15                                                                                 
2011/05/22;13;ROSARIO;305 ;;CIRC.S;GOBERNADOR Y VICE;    ;Votos Anulados;;0000178;  5,40                                                                                  
2011/05/22;13;ROSARIO;305 ;;CIRC.S;GOBERNADOR Y VICE;    ;Votos Recurridos;;0000014;  0,42                                                                                
2011/05/22;13;ROSARIO;305 ;;CIRC.S;GOBERNADOR Y VICE;    ;Votos Impugnados;;0000000;  0,00                                                                                
2011/05/22;13;ROSARIO;305 ;;CIRC.S;GOBERNADOR Y VICE;    ;Votos Fuerza de Seguridad;;0000014;  0,42                                                                       
2011/05/22;13;ROSARIO;305 ;;CIRC.S;GOBERNADOR Y VICE;    ;Votos Electores Observados;;0000000;  0,00                                                                      
2011/05/22;13;ROSARIO;305 ;;CIRC.S;GOBERNADOR Y VICE;    ;Total de votos emitidos;;0003297;  0,00                                                                         
2011/05/22;13;ROSARIO;306 ;;CIRC.S;GOBERNADOR Y VICE;0001;PARTIDO AUTONOMISTA;YERBE CARLOS;0000000;  0,00                                                                 
2011/05/22;13;ROSARIO;306 ;;CIRC.S;GOBERNADOR Y VICE;0002;UNION PRO FEDERAL;TORRES MIGUEL IGNACIO;0000136;100,00                                                          
2011/05/22;13;ROSARIO;306 ;;CIRC.S;GOBERNADOR Y VICE;0003;FRENTE SANTA FE PARA TODOS;ROSSI AGUSTIN OSCAR;0000270; 35,86                                                   
2011/05/22;13;ROSARIO;306 ;;CIRC.S;GOBERNADOR Y VICE;0003;FRENTE SANTA FE PARA TODOS;PEROTTI OMAR ANGEL;0000236; 31,34                                                    
